pack_name,category_slot,category_key,category_name,category_color,question,option_a,option_b,option_c,option_d,correct
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién escribió «Crimen y castigo»?","León Tolstói","Iván Turguénev","Fiódor Dostoyevski","Antón Chéjov",2
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué escultor barroco creó «El éxtasis de Santa Teresa»?","Alessandro Algardi","Gian Lorenzo Bernini","Antonio Canova","Lorenzo Ghiberti",1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué poeta chileno escribió «Veinte poemas de amor y una canción desesperada»?","Vicente Huidobro","Pablo Neruda","Nicanor Parra","Gabriela Mistral",1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué arquitecto diseñó el Museo Guggenheim de Bilbao?","Norman Foster","Renzo Piano","Frank Gehry","Santiago Calatrava",2
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién escribió «El extranjero»?","Jean-Paul Sartre","André Gide","Louis-Ferdinand Céline","Albert Camus",3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué técnica pictórica aplica pigmentos sobre yeso húmedo?",Fresco,Temple,Encáustica,Acuarela,0
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué pintor creó la serie de nenúfares de Giverny?","Pierre-Auguste Renoir","Edgar Degas","Claude Monet","Camille Pissarro",2
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién escribió «Luces de bohemia»?","Jacinto Benavente","Ramón del Valle-Inclán","Alejandro Casona","Antonio Buero Vallejo",1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué compositora y pianista fue esposa de Robert Schumann?","Fanny Mendelssohn","Alma Mahler","Louise Farrenc","Clara Schumann",3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué autor argentino escribió «Ficciones»?","Julio Cortázar","Adolfo Bioy Casares","Ernesto Sabato","Jorge Luis Borges",3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién pintó «La joven de la perla»?","Johannes Vermeer","Frans Hals",Rembrandt,"Jan Steen",0
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué orden clásico emplea capiteles decorados con hojas de acanto?",Dórico,Jónico,Corintio,Toscano,2
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién escribió «Los pazos de Ulloa»?","Rosalía de Castro","Carmen de Burgos","Emilia Pardo Bazán","Concepción Arenal",2
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué compositor escribió «Las cuatro estaciones»?","Arcangelo Corelli","Tomaso Albinoni","Georg Philipp Telemann","Antonio Vivaldi",3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué pintor surrealista realizó «La persistencia de la memoria»?","René Magritte","Salvador Dalí","Max Ernst","Yves Tanguy",1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién escribió «Madame Bovary»?","Gustave Flaubert","Émile Zola","Honoré de Balzac",Stendhal,0
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué arquitecto renacentista proyectó la cúpula de Santa María del Fiore en Florencia?","Leon Battista Alberti","Donato Bramante","Andrea Palladio","Filippo Brunelleschi",3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién compuso el ballet «El lago de los cisnes»?","Ígor Stravinski","Piotr Ilich Chaikovski","Serguéi Prokófiev","Nikolái Rimski-Kórsakov",1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué novela de Mary Shelley presenta al científico Victor Frankenstein?","El último hombre",Mathilda,Valperga,"Frankenstein o el moderno Prometeo",3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién pintó «Guernica»?","Joan Miró","Juan Gris","Pablo Picasso","Antoni Tàpies",2
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué poeta escribió «Campos de Castilla»?","Juan Ramón Jiménez","Antonio Machado","Jorge Guillén","Luis Cernuda",1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué escultor renacentista realizó un «David» de bronce para los Médici?",Verrocchio,Ghiberti,Cellini,Donatello,3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién escribió «El gran Gatsby»?","Ernest Hemingway","F. Scott Fitzgerald","John Steinbeck","William Faulkner",1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué pintor ruso fue pionero de la abstracción y autor de «De lo espiritual en el arte»?","Kazimir Malévich","Vasili Kandinski","Marc Chagall","El Lissitzky",1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién compuso «El Mesías»?","Georg Friedrich Händel","Johann Sebastian Bach","Joseph Haydn","Henry Purcell",0
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué escritora creó al personaje de Pippi Calzaslargas?","Tove Jansson","Selma Lagerlöf","Karen Blixen","Astrid Lindgren",3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué edificio granadino contiene el Patio de los Leones?","La Alhambra","El Generalife","La catedral de Granada","El monasterio de la Cartuja",0
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién escribió «Pedro Páramo»?","Carlos Fuentes","Octavio Paz","Juan Rulfo","Juan José Arreola",2
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué artista pop realizó serigrafías de latas de sopa Campbell?","Andy Warhol","Roy Lichtenstein","Jasper Johns","Robert Rauschenberg",0
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué compositor quedó sordo durante su madurez y aun así terminó su Novena Sinfonía?","Ludwig van Beethoven","Franz Schubert","Robert Schumann","Hector Berlioz",0
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién escribió «Nada»?","Ana María Matute","Carmen Martín Gaite","Rosa Chacel","Carmen Laforet",3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué pintor cretense desarrolló la mayor parte de su carrera española en Toledo?","Jusepe de Ribera","Luis de Morales","El Greco","Juan de Juanes",2
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué estrofa de catorce versos popularizó Garcilaso de la Vega en castellano?",Lira,Romance,Soneto,Silva,2
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién compuso «Rhapsody in Blue»?","Leonard Bernstein","Aaron Copland","Duke Ellington","George Gershwin",3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué novela de Miguel Delibes narra la vida rural de Azarías y la familia de Paco el Bajo?","El camino","Cinco horas con Mario","Las ratas","Los santos inocentes",3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué pintora barroca italiana representó «Judit decapitando a Holofernes»?","Sofonisba Anguissola","Lavinia Fontana","Elisabetta Sirani","Artemisia Gentileschi",3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué autor escribió «Esperando a Godot»?","Eugène Ionesco","Harold Pinter","Samuel Beckett","Jean Genet",2
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué arquitecto diseñó la Villa Rotonda cerca de Vicenza?","Giacomo Vignola","Andrea Palladio","Giulio Romano","Baldassare Peruzzi",1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién compuso la ópera «Carmen»?","Georges Bizet","Jules Massenet","Charles Gounod","Jacques Offenbach",0
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué escritor portugués escribió «Ensayo sobre la ceguera»?","Fernando Pessoa","António Lobo Antunes","Eça de Queirós","José Saramago",3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué cuadro de Edvard Munch muestra una figura angustiada sobre un puente?","El grito",Madonna,Ansiedad,Melancolía,0
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién escribió «El Lazarillo de Tormes»?","Fernando de Rojas","Mateo Alemán","Un autor anónimo","Alfonso de Valdés",2
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué movimiento literario español reunió a autores marcados por la pérdida colonial de 1898?","Generación del 27","Generación del 98",Novecentismo,Romanticismo,1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién compuso el «Concierto de Aranjuez»?","Manuel de Falla","Joaquín Rodrigo","Federico Mompou","Pablo Sarasate",1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué pintor flamenco fue autor de «El descendimiento» conservado en el Museo del Prado?","Jan van Eyck","Rogier van der Weyden","Hans Memling","Hugo van der Goes",1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién escribió «La montaña mágica»?","Hermann Broch","Thomas Mann","Stefan Zweig","Joseph Roth",1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué escultor creó la figura ecuestre del «Pequeño jinete» y numerosas figuras alargadas?","Alexander Calder","Jean Arp","Antoine Bourdelle","Alberto Giacometti",3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué novela de Virginia Woolf transcurre durante un día en la vida de Clarissa Dalloway?","Al faro","La señora Dalloway","Las olas",Orlando,1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién pintó «La libertad guiando al pueblo»?","Théodore Géricault","Eugène Delacroix","Jean-Auguste-Dominique Ingres","Jacques-Louis David",1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué dramaturgo español escribió «Historia de una escalera»?","Antonio Buero Vallejo","Alfonso Sastre","Fernando Fernán Gómez","Miguel Mihura",0
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué compositor creó el poema sinfónico «Así habló Zaratustra»?","Gustav Mahler","Anton Bruckner","Richard Wagner","Richard Strauss",3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué arquitecto proyectó la iglesia de San Carlo alle Quattro Fontane en Roma?","Francesco Borromini","Gian Lorenzo Bernini","Carlo Maderno","Giacomo della Porta",0
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién escribió la novela «Beloved»?","Toni Morrison","Alice Walker","Maya Angelou","Zora Neale Hurston",0
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué pintor francés desarrolló el puntillismo en obras como «Tarde de domingo en la isla de la Grande Jatte»?","Paul Signac","Henri de Toulouse-Lautrec","Georges Seurat","Édouard Manet",2
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué autor creó al comisario Maigret?","Maurice Leblanc","Gaston Leroux","Pierre Boileau","Georges Simenon",3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién compuso la suite «Los planetas»?","Edward Elgar","Ralph Vaughan Williams","Gustav Holst","Benjamin Britten",2
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué novela de Camilo José Cela retrata el Madrid de posguerra mediante numerosos personajes?","La familia de Pascual Duarte","La colmena","San Camilo 1936","Mazurca para dos muertos",1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué artista neerlandés pintó «Composición con rojo, amarillo y azul»?","Piet Mondrian","Theo van Doesburg","Gerrit Rietveld","Bart van der Leck",0
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué escritor irlandés publicó «Ulises»?","James Joyce","Oscar Wilde","Samuel Beckett","W. B. Yeats",0
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué técnica gráfica consiste en grabar una plancha metálica con ácido?",Xilografía,Aguafuerte,Litografía,Serigrafía,1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién compuso las «Variaciones Goldberg»?","Domenico Scarlatti","Georg Friedrich Händel","Jean-Philippe Rameau","Johann Sebastian Bach",3
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué poeta griego antiguo escribió la «Teogonía»?",Homero,Hesíodo,Píndaro,Safo,1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué artista diseñó el edificio de la Secesión de Viena?","Otto Wagner","Joseph Maria Olbrich","Josef Hoffmann","Adolf Loos",1
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién escribió «El ruido y la furia»?","John Dos Passos","Sinclair Lewis","William Faulkner","Saul Bellow",2
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué pintor español fue conocido por sus escenas luminosas de playa valenciana?","Darío de Regoyos","Santiago Rusiñol","Joaquín Sorolla","Ignacio Zuloaga",2
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué compositora escribió la ópera «L’amour de loin»?","Kaija Saariaho","Sofia Gubaidulina","Unsuk Chin","Jennifer Higdon",0
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Quién escribió «Si una noche de invierno un viajero»?","Italo Calvino","Umberto Eco","Cesare Pavese","Dino Buzzati",0
Clasico,3,art,"Arte y literatura",#8b5a2b,"¿Qué escultor vasco creó la obra pública «Elogio del horizonte» en Gijón?","Jorge Oteiza","Agustín Ibarrola","Néstor Basterretxea","Eduardo Chillida",3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué planeta es el más cercano al Sol?",Venus,Tierra,Marte,Mercurio,3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué gas absorben las plantas durante la fotosíntesis?",Oxígeno,Nitrógeno,"Dióxido de carbono",Hidrógeno,2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Cuál es el órgano más grande del cuerpo humano?","El hígado","La piel","El pulmón","El intestino delgado",1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué fuerza mantiene a los planetas en órbita alrededor del Sol?",Magnetismo,Gravedad,Fricción,"Fuerza nuclear",1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué elemento químico tiene el símbolo Au?",Oro,Plata,Cobre,Aluminio,0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Cuántos cromosomas tiene normalmente una célula somática humana?",23,44,46,48,2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué mamífero pone huevos y tiene un hocico ancho semejante al pico de un pato?",Equidna,Castor,Ornitorrinco,Nutria,2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué parte de la célula eucariota contiene la mayor parte del ADN?",Ribosoma,Lisosoma,"Aparato de Golgi",Núcleo,3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Cuál es el satélite natural de la Tierra?",Fobos,"La Luna",Titán,Europa,1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué vitamina sintetiza la piel principalmente por acción de la radiación ultravioleta B?","Vitamina D","Vitamina C","Vitamina A","Vitamina K",0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué científico formuló las leyes del movimiento y la gravitación universal?","Galileo Galilei","Johannes Kepler","Isaac Newton","Michael Faraday",2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Cuál es la unidad del Sistema Internacional para la intensidad de corriente eléctrica?",Voltio,Amperio,Ohmio,Vatio,1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué tipo de animal es una ballena?",Pez,Reptil,Mamífero,Anfibio,2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué sustancia tiene la fórmula química H2O?","Peróxido de hidrógeno",Ozono,Amoniaco,Agua,3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué capa de la atmósfera contiene la mayor concentración de ozono?",Estratosfera,Troposfera,Mesosfera,Termosfera,0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Cuál es el hueso más largo del cuerpo humano?",Tibia,Húmero,Fémur,Peroné,2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué planeta posee un sistema de anillos especialmente visible desde la Tierra?",Saturno,Marte,Venus,Mercurio,0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué grupo sanguíneo carece de antígenos A y B en los glóbulos rojos?","Grupo AB","Grupo A","Grupo O","Grupo B",2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué instrumento mide la presión atmosférica?",Higrómetro,Anemómetro,Calorímetro,Barómetro,3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué vertebrados experimentan normalmente metamorfosis de renacuajo a adulto?",Reptiles,Aves,Anfibios,Mamíferos,2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué científico propuso la teoría de la evolución por selección natural junto con Alfred Russel Wallace?","Gregor Mendel","Louis Pasteur","Carl Linnaeus","Charles Darwin",3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué partícula subatómica tiene carga eléctrica negativa?",Protón,Electrón,Neutrón,Positrón,1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué órgano produce insulina?",Hígado,Páncreas,Bazo,Tiroides,1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Cuál es el elemento más abundante del universo?",Helio,Oxígeno,Carbono,Hidrógeno,3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué roca se forma al enfriarse y solidificarse el magma?",Ígnea,Sedimentaria,Metamórfica,"Caliza exclusivamente",0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué escala mineralógica ordena la dureza del talco al diamante?","Escala de Richter","Escala de Beaufort","Escala de Mohs","Escala de pH",2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué planeta tarda más en girar sobre sí mismo que en completar su órbita solar?",Venus,Mercurio,Marte,Júpiter,0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué molécula transporta la información genética en la mayoría de los seres vivos?",ATP,Glucosa,Colágeno,ADN,3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué metal es líquido a temperatura ambiente alrededor de 20 °C?",Galio,Cesio,Bromo,Mercurio,3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué científico descubrió la penicilina al observar el efecto de un moho?","Robert Koch","Alexander Fleming","Joseph Lister","Edward Jenner",1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Cuál es la unidad del Sistema Internacional para la frecuencia?",Hercio,Julio,Pascal,Tesla,0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué estructura del oído interno participa principalmente en el equilibrio?","Canales semicirculares",Cóclea,Tímpano,Martillo,0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué proceso convierte un líquido en gas desde su superficie?",Condensación,Sublimación,Evaporación,Fusión,2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué planeta tiene la Gran Mancha Roja?",Saturno,Neptuno,Júpiter,Urano,2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué naturalista estableció la nomenclatura binomial moderna?","Georges Cuvier","Carlos Linneo","Jean-Baptiste Lamarck","Alexander von Humboldt",1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué tipo de enlace químico implica compartir pares de electrones?",Iónico,Metálico,Covalente,"Puente de hidrógeno",2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Cuál es la principal proteína que transporta oxígeno en los glóbulos rojos?",Insulina,Queratina,Hemoglobina,Fibrina,2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué fenómeno óptico separa la luz blanca en colores al atravesar un prisma?",Dispersión,Difracción,Polarización,"Reflexión total",0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué parte de una flor produce el polen?",Estigma,Ovario,Sépalo,Antera,3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué científico desarrolló la teoría especial de la relatividad?","Albert Einstein","Max Planck","Niels Bohr","Erwin Schrödinger",0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué gas noble tiene el número atómico 2?",Neón,Argón,Helio,Kriptón,2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué enfermedad infecciosa fue erradicada mundialmente mediante vacunación?",Poliomielitis,Viruela,Sarampión,Malaria,1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué estructura celular sintetiza proteínas siguiendo el ARN mensajero?",Centriolo,Vacuola,Ribosoma,Peroxisoma,2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Cuál es la unidad básica de clasificación biológica situada debajo del género?",Familia,Orden,Variedad,Especie,3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué propiedad mide el pH?",Densidad,Viscosidad,"Conductividad térmica","Acidez o alcalinidad",3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué órgano filtra la sangre para formar orina?",Vejiga,Riñón,Uréter,Próstata,1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué tipo de radiación electromagnética tiene una longitud de onda menor que la luz visible y mayor que los rayos X?",Infrarroja,Microondas,Ultravioleta,"Ondas de radio",2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué animal vivo es el más próximo evolutivamente a los seres humanos junto con el bonobo?",Gorila,Orangután,Gibón,Chimpancé,3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué ley relaciona la presión y el volumen de un gas a temperatura constante?","Ley de Charles","Ley de Boyle","Ley de Ohm","Ley de Hooke",1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué planeta enano se encuentra en el cinturón de asteroides?",Plutón,Eris,Ceres,Haumea,2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué científico descubrió la radiactividad natural en sales de uranio?","Pierre Curie","Ernest Rutherford","Henri Becquerel","Wilhelm Röntgen",2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué tejido vegetal transporta agua y sales minerales desde las raíces?",Floema,Xilema,Epidermis,Meristemo,1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Cuál es el nombre de la división celular que produce dos células hijas genéticamente equivalentes?",Mitosis,Meiosis,"Fisión múltiple",Gemación,0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿La carencia de qué elemento químico puede causar bocio endémico?",Yodo,Hierro,Calcio,Sodio,0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué componente sanguíneo interviene principalmente en la coagulación?","Glóbulos rojos",Linfocitos,"Plasma sin proteínas",Plaquetas,3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué fenómeno explica el cambio aparente de frecuencia de una onda cuando emisor y observador se mueven?","Efecto fotoeléctrico","Efecto invernadero","Efecto Coriolis","Efecto Doppler",3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué orgánulo produce la mayor parte del ATP en células eucariotas?",Mitocondria,Núcleo,Lisosoma,"Retículo endoplasmático",0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué número atómico tiene el carbono?",4,6,8,12,1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué huesecillo del oído medio está unido al tímpano?",Martillo,Yunque,Estribo,Cóclea,0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué astrónomo formuló las tres leyes del movimiento planetario?","Nicolás Copérnico","Tycho Brahe","Johannes Kepler","Edmond Halley",2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué ácido está presente de forma principal en el jugo gástrico?","Ácido clorhídrico","Ácido sulfúrico","Ácido nítrico","Ácido acético",0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué nube se asocia habitualmente con tormentas eléctricas intensas?",Cirro,Estrato,Cumulonimbo,Altocúmulo,2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué unidad del Sistema Internacional mide la resistencia eléctrica?",Amperio,Ohmio,Culombio,Weber,1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué hormona ayuda a disminuir la concentración de glucosa en sangre?",Glucagón,Adrenalina,Insulina,Cortisol,2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué tipo de simetría corporal presenta una estrella de mar adulta?",Bilateral,"Radial pentámera",Esférica,Asimétrica,1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué químico organizó una tabla periódica predictiva de los elementos en 1869?","Antoine Lavoisier","Dmitri Mendeléyev","John Dalton","Jöns Berzelius",1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué estructura encefálica coordina el equilibrio y los movimientos finos?",Hipotálamo,Cerebelo,"Bulbo raquídeo",Hipocampo,1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué partícula media la interacción electromagnética en el modelo estándar?",Gluón,Fotón,"Bosón W",Neutrino,1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué proceso geológico transforma roca por presión y temperatura sin fundirla?",Metamorfismo,Sedimentación,Erosión,"Cristalización fraccionada",0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué científico enunció el principio de incertidumbre?","Wolfgang Pauli","Paul Dirac","Max Born","Werner Heisenberg",3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué molécula acepta electrones al final de la cadena respiratoria aerobia?","Dióxido de carbono",Nitrógeno,Glucosa,Oxígeno,3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué planeta tiene el eje de rotación inclinado casi en el plano de su órbita?",Neptuno,Urano,Saturno,Marte,1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué grupo de animales incluye medusas, corales y anémonas?",Cnidarios,Moluscos,Equinodermos,Poríferos,0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué físico midió la carga del electrón mediante el experimento de la gota de aceite?","J. J. Thomson","Ernest Rutherford","James Chadwick","Robert Millikan",3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué base nitrogenada aparece en el ARN en lugar de la timina?",Citosina,Uracilo,Guanina,Adenina,1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué capa terrestre líquida de hierro y níquel genera gran parte del campo magnético?","Núcleo interno","Manto inferior",Astenosfera,"Núcleo externo",3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué científico demostró la circulación mayor de la sangre en el siglo XVII?","Andreas Vesalio","William Harvey","Marcello Malpighi",Paracelso,1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué valor aproximado tiene la aceleración de la gravedad en la superficie terrestre?","9,8 m/s²","3,7 m/s²","1,6 m/s²","24,8 m/s²",0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué enzima de la saliva inicia la digestión del almidón?",Amilasa,Pepsina,"Lipasa pancreática",Tripsina,0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué principio afirma que un cuerpo sumergido recibe un empuje igual al peso del fluido desalojado?","Principio de Pascal","Principio de Bernoulli","Principio de Fermat","Principio de Arquímedes",3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué taxón agrupa a organismos procariotas que no son bacterias?",Arqueas,Protozoos,Hongos,Cromistas,0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué isótopo del carbono se utiliza habitualmente para datar materia orgánica antigua?",Carbono-12,Carbono-13,Carbono-14,Carbono-11,2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué estructura impide normalmente que el alimento entre en la tráquea al tragar?",Laringe,Úvula,Epiglotis,Amígdala,2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué fenómeno se produce cuando la Luna oculta totalmente el disco solar visto desde una zona terrestre?","Eclipse lunar total","Tránsito planetario","Eclipse solar total","Ocultación estelar",2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué científico acuñó el término «célula» tras observar corcho con un microscopio?","Antonie van Leeuwenhoek","Matthias Schleiden","Theodor Schwann","Robert Hooke",3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué ley de la termodinámica establece que la entropía de un sistema aislado no disminuye?","Segunda ley","Primera ley","Tercera ley","Ley cero",0
